"relative_path","bytes","sha256"
"raw/runs/R/5/r104C5/routefinder_repair/seed-0001/stdout.log","1128","36BD1B5B8E8C41871E65B0B97DB9F4297505A4B8CF9659526D0198EBC46B0EE0"
"raw/runs/R/5/r104C5/vns_ts/seed-0001/checker.json","2698","0F2AB9D0C1B261FA1BFB94AD42E20B02A3B8A7005C054FA55D2B048A1FE6B3DA"
"raw/runs/R/5/r104C5/vns_ts/seed-0001/result.json","216632","360CD50629353145DFD677802065F7A162AB0EFD1C5C89FE4F114B95BA3A45EA"
"raw/runs/R/5/r104C5/vns_ts/seed-0001/runner.json","4053","10F0A7C50A5395C7042766FA1343E62875CEF3C1F3CF40D0D906AF6B03A1B850"
"raw/runs/R/5/r104C5/vns_ts/seed-0001/stderr.log","22","1C33377AD542575B6EA6ABAFFD6DE31B94C0E669CC388CD7D2D2D3FF4E1D67E1"
"raw/runs/R/5/r104C5/vns_ts/seed-0001/stdout.log","23314","F11754F8E60BBC469F9FA66E199A81751DD3C45CFEA28BA6E8F3CD89B54269FD"
"raw/runs/RC/10/rc102C10/pomo_repair/seed-0001/checker.json","3633","5CF9A5AFAE5887DD32B9BF84CF9F4703C466A05F56018A0A94C2A97CA945B7EE"
"raw/runs/RC/10/rc102C10/pomo_repair/seed-0001/result.json","18747","6175375F9075B2B1B0BB0CD5E83B46C3041C84CE9CD1FEB9E23746F8AAB0FE58"
"raw/runs/RC/10/rc102C10/pomo_repair/seed-0001/runner.json","4127","6B21AEA41E8E429F615B8FD590FA5F804A38B2CC93C09172A7370D5B0C125F41"
"raw/runs/RC/10/rc102C10/pomo_repair/seed-0001/stderr.log","22","1C33377AD542575B6EA6ABAFFD6DE31B94C0E669CC388CD7D2D2D3FF4E1D67E1"
"raw/runs/RC/10/rc102C10/pomo_repair/seed-0001/stdout.log","1951","35496512F9A16CA68AE6D274AA154BB58E5028B5475AF36228DB4B699473613F"
"raw/runs/RC/10/rc102C10/pyga_checked/seed-0001/checker.json","5069","A297405D3A7F15E32541AEAB6ED6B3E97CE5F745C311EC138E4114082B85F384"
"raw/runs/RC/10/rc102C10/pyga_checked/seed-0001/pyga.csv","4923","D1D17EA8F6FE039571E4B9C99135419E0BC76220F5FBE741B58A7BA9795AE7DD"
"raw/runs/RC/10/rc102C10/pyga_checked/seed-0001/pyga.log","9123","74926CDD11653F72A88E0AAAF8F811D446F0D1FAA5248B6EB86A81C1C085043A"
"raw/runs/RC/10/rc102C10/pyga_checked/seed-0001/result.json","58612","907C31DEACF91216BEDA79CC8DCDE947E3D415EC1C7BF9B356AFAA4D8357140A"
"raw/runs/RC/10/rc102C10/pyga_checked/seed-0001/runner.json","4851","BED9DB4964E057564D8DF4ADA73954743AF5FCADF58911E460989052A77B18F8"
"raw/runs/RC/10/rc102C10/pyga_checked/seed-0001/stderr.log","22","1C33377AD542575B6EA6ABAFFD6DE31B94C0E669CC388CD7D2D2D3FF4E1D67E1"
"raw/runs/RC/10/rc102C10/pyga_checked/seed-0001/stdout.log","1488","8A0A0BE67DEA190B469ED94AE65B29E54808F4E8D84974B0D364598E2C25C923"
"raw/runs/RC/10/rc102C10/pyvrp_repair/seed-0001/checker.json","3639","4A2D0399F4A78D9F70FE621D96DA86D786C706F4BAD748B8E640DAB39B822735"
"raw/runs/RC/10/rc102C10/pyvrp_repair/seed-0001/result.json","11034","2F30611090C1A7345B334C0A3F225F307A26D2F7C67EAEF4616B36592E6A5176"
"raw/runs/RC/10/rc102C10/pyvrp_repair/seed-0001/runner.json","4104","E572D66B92051807DF14827052797F167CEF4B9E38BF18034AF1E2E1322FDE39"
"raw/runs/RC/10/rc102C10/pyvrp_repair/seed-0001/stderr.log","22","1C33377AD542575B6EA6ABAFFD6DE31B94C0E669CC388CD7D2D2D3FF4E1D67E1"
"raw/runs/RC/10/rc102C10/pyvrp_repair/seed-0001/stdout.log","1774","623B76BF5402B391176A34F369BBA3C2253D9E92EE95BE92064DAA5A8934AD56"
"raw/runs/RC/10/rc102C10/routefinder_repair/seed-0001/checker.json","3990","8682860DDAA18CD53DA0324C22654C21B1238CDBF55ADE599BACE785E2A25D06"
"raw/runs/RC/10/rc102C10/routefinder_repair/seed-0001/result.json","32082","95B1FC6BE8F3BF64D94135BC3E565339EE6B74FE467A6DD0807150AB9DF216E6"
"raw/runs/RC/10/rc102C10/routefinder_repair/seed-0001/runner.json","4737","97B7B1B63CB66F6DFAE3929203C8A03992C9AD1AD37E38D2CCC3882774AD43C5"
"raw/runs/RC/10/rc102C10/routefinder_repair/seed-0001/stderr.log","184","BA841245466FB695CAE2CC4C923025735A84EC7E84BA1DA646119F2A4EABAFD2"
"raw/runs/RC/10/rc102C10/routefinder_repair/seed-0001/stdout.log","1787","3F645C701A6A7C9381AB0EC11E999B913E6866415A228AB375211E54FD9D742D"
"raw/runs/RC/10/rc102C10/vns_ts/seed-0001/checker.json","3886","BF07F8A8E3AB5C5520CC5C994C4B095E5744FA2E70E95C5201D6FFFE3527F7EB"
"raw/runs/RC/10/rc102C10/vns_ts/seed-0001/result.json","429780","881E791991B469A65524FB5CCE60C7C0BF11EA16B41D3BB7DA3544B8004087B7"
"raw/runs/RC/10/rc102C10/vns_ts/seed-0001/runner.json","4097","E47D271247EC8148A93302C196F0069917BE80FB8EAB4129357BEF77A38EE061"
"raw/runs/RC/10/rc102C10/vns_ts/seed-0001/stderr.log","22","1C33377AD542575B6EA6ABAFFD6DE31B94C0E669CC388CD7D2D2D3FF4E1D67E1"
"raw/runs/RC/10/rc102C10/vns_ts/seed-0001/stdout.log","46952","AA7A0373160967900DE872CD9789535EAE804E6C262CFBAD22C1357D0B0A080E"
"raw/runs/RC/15/rc103C15/pyvrp_repair/seed-0001/checker.json","3776","2E04D084D41ECBCCAB4F906DC67FB4CCE0D1E738602E721567A05010463946FC"
"raw/runs/RC/15/rc103C15/pyvrp_repair/seed-0001/result.json","14002","4CF15EE4119851909F2E81C060E74B9FD312F6D1E4DADCE0A97A9DC98659DEEE"
"raw/runs/RC/15/rc103C15/pyvrp_repair/seed-0001/runner.json","4104","F376B9E4DC7C01CD08266CC6A7100877CAB800F1D207F3A30ADDCB0A288CA660"
"raw/runs/RC/15/rc103C15/pyvrp_repair/seed-0001/stderr.log","22","1C33377AD542575B6EA6ABAFFD6DE31B94C0E669CC388CD7D2D2D3FF4E1D67E1"
"raw/runs/RC/15/rc103C15/pyvrp_repair/seed-0001/stdout.log","869","BBB9D058B4DFF9334A56C61EC9A515E73AA77112D91C67F6DADCBA8051EED0AE"
"raw/runs/RC/5/rc105C5/pomo_repair/seed-0001/checker.json","3120","AA2CA2B94DE0FC926B7D52A61DEE8931EE012431592AE3BE0CB88CFA80CA215B"
"raw/runs/RC/5/rc105C5/pomo_repair/seed-0001/result.json","13674","DFD1A9CAF7325361CAABB871ED500B7EAB5FB20A7980A1A35EB572DC58A48BA8"
"raw/runs/RC/5/rc105C5/pomo_repair/seed-0001/runner.json","4107","29B68247A7AA403B09E728739387C600B2DDAD2DF15E6E0649AD085F567F3330"
"raw/runs/RC/5/rc105C5/pomo_repair/seed-0001/stderr.log","22","1C33377AD542575B6EA6ABAFFD6DE31B94C0E669CC388CD7D2D2D3FF4E1D67E1"
"raw/runs/RC/5/rc105C5/pomo_repair/seed-0001/stdout.log","981","972A789188F1D700BE34DDB4C28A182FD15B3A24A75A71B36E1A34F3E8259AC8"
"raw/runs/RC/5/rc105C5/pyga_checked/seed-0001/checker.json","3417","A94902617683C80E960D13F1185DB4030ADA2414056965C2EAC798057203575C"
"raw/runs/RC/5/rc105C5/pyga_checked/seed-0001/pyga.csv","4915","406F585E79DA1FB243366BF3ACA55345A76BA0102DE5B21A6D73EE29479961CC"
"raw/runs/RC/5/rc105C5/pyga_checked/seed-0001/pyga.log","8988","9F90FDC97748C19A00CDB06C3BECF8D4EF11EED6FD07E783689C4FB444953930"
"raw/runs/RC/5/rc105C5/pyga_checked/seed-0001/result.json","55107","53D36B6C61371A2AFD9A4C312CCA3CC5924FFFCB53AE679BB4D62B1206BFC09B"
"raw/runs/RC/5/rc105C5/pyga_checked/seed-0001/runner.json","4819","517772EEF57D9E6549A13D9001A742B09A7DF5047D3303A8B7DDE8F16670CE32"
"raw/runs/RC/5/rc105C5/pyga_checked/seed-0001/stderr.log","22","1C33377AD542575B6EA6ABAFFD6DE31B94C0E669CC388CD7D2D2D3FF4E1D67E1"
"raw/runs/RC/5/rc105C5/pyga_checked/seed-0001/stdout.log","1318","3DD64F21C1EC98BC1191F9C0499F77BF2BAA4FF7E59D8A40DCE2F37B48CEBC24"
"raw/runs/RC/5/rc105C5/pyvrp_repair/seed-0001/checker.json","3145","143599F26406C81A47E7E854F9C3F0B77BF4FCC843C18CD7AA8A632B3D264507"
"raw/runs/RC/5/rc105C5/pyvrp_repair/seed-0001/result.json","9521","045B91A41851DC6F7427D8676B418545E6A6EA2864776CE908590FDBC73E84E0"
"raw/runs/RC/5/rc105C5/pyvrp_repair/seed-0001/runner.json","4084","9B77162B1C5926587C67861B34DA9B28FCD4B2BBB954003F3AAEDE50B2426FEB"
"raw/runs/RC/5/rc105C5/pyvrp_repair/seed-0001/stderr.log","22","1C33377AD542575B6EA6ABAFFD6DE31B94C0E669CC388CD7D2D2D3FF4E1D67E1"
"raw/runs/RC/5/rc105C5/pyvrp_repair/seed-0001/stdout.log","863","8860CE682151FFA551A1166281DA157A4D778B29D36DF7F955C28C1C736FC9AA"
"raw/runs/RC/5/rc105C5/routefinder_repair/seed-0001/checker.json","3242","F5C27CEF53DA09C90046E37F634B4A3A5AC70740450E0AB68EDE21FFE221C3F4"
"raw/runs/RC/5/rc105C5/routefinder_repair/seed-0001/result.json","14150","99CCBA8D826CA5D4C125339D671D4B0C1E4E9949185C65C18F1D5EFD97CD05C9"
"raw/runs/RC/5/rc105C5/routefinder_repair/seed-0001/runner.json","4716","E3583FC324AFF3D3086E622839D54D81B467E5B501A9259DF52872CA5A6F6FF4"
"raw/runs/RC/5/rc105C5/routefinder_repair/seed-0001/stderr.log","183","B993C803AA0D9E1053113BEB90B89E2123BDA01F9231DBA7127790F068B24E7F"
"raw/runs/RC/5/rc105C5/routefinder_repair/seed-0001/stdout.log","1142","24E8E8B21EAA46189DA5D98BB75712B2821AADDBD2E1AF0AE797BF5A23042FE5"
"raw/runs/RC/5/rc105C5/vns_ts/seed-0001/checker.json","2756","E61C0EF883FF7590386B7C0B18B6220AF5FB724D9FB35A9038967F2D77315C22"
"raw/runs/RC/5/rc105C5/vns_ts/seed-0001/result.json","218934","4FE71D71047A5FAF4D581F60D9F1141D2507FECBCB83355BF0293B3E89137CD4"
"raw/runs/RC/5/rc105C5/vns_ts/seed-0001/runner.json","4076","1C9A786897D49E8F0C98CE464AB1806EAD0F884DC499EC88EDF6DBE15B09C6B4"
"raw/runs/RC/5/rc105C5/vns_ts/seed-0001/stderr.log","22","1C33377AD542575B6EA6ABAFFD6DE31B94C0E669CC388CD7D2D2D3FF4E1D67E1"
"raw/runs/RC/5/rc105C5/vns_ts/seed-0001/stdout.log","23425","5CA19CF6E8E7FF1155A5B9A7ECDF6ACA97A4148806CECE0C90456434684CBF0D"
"raw/validator-smoke/missing-output.json","1675","9DF8A99536C642CFF595C701E70D51AFA5EE9C41D2616926AA1A6EB607C4DB95"
"raw/validator-smoke/pomo_repair.json","2723","7892922E834F97B3F72B579E022B62C3F6C0D101EA0D633BFA0C32083CE20BF8"
"raw/validator-smoke/pyga_checked.json","3221","BB1EA1B68B87CEBB3A3E70590EB79BFB7F8D856DB8703F30080A60927FC3278C"
"raw/validator-smoke/pyvrp_repair.json","2729","5A6AA47FCA85291DC9E015BA0F1033ABCD1346961F73037B9E1A910D0E56CC63"
"raw/validator-smoke/routefinder_repair.json","2794","07A32B852486A3EE654E0B682DB5E3964216D754F144EDDFC8CE656A41A78F5C"
"raw/validator-smoke/routefinder-compaction.json","2854","548A3AB05E8CC143C5927689DF5A3A3B5DC57B24D89CF613AA651FCEA606DBE8"
"raw/validator-smoke/routefinder-no-compaction.json","2792","8790E236293F06990463628BE0787BE2585472E4EBA29F66F77C47592E5F06AE"
"raw/validator-smoke/spoofed-method.json","3032","CABE9D9804CF8C7097EDA379E717D37F7F1EBB056B88CA7CACECA8C89AE360B6"
"raw/validator-smoke/vns_ts.json","2718","444D337DD8083CDBF334EC4545B887980C3C586F27D95CE8C9E7FC6C3997A8F2"
"results/cells.csv","2236","49B967082DDDB4991E927701642B65EAE12FC6B68779F4F2DEAADA6F3DD910E6"
"results/failures.csv","9436","5D988FD4D687F17818B913518C051E73AA61284EFE8D0B18E55414B9D787AF5C"
"results/runs.csv","50793","B92623CF0F2987A3DC777F9168D5692E10772F0DEE0BAD6D2C61B4DD0CE7B552"
"results/summarizer.stderr.log","763","7B582E85B834D7921DA12E5C2B26D0403984AB08E5694E18DFF0F46635F6F318"
"results/summarizer.stdout.log","5","F01A374E9C81E3DB89B3A42940C4D6A5447684986A1296E42BF13F196EED6295"
"results/summary.json","11669","7F8A82717205F8CBAAC55E397AFE34D3D83EF713F85C1ADF2B4BB7CF4BBDE3FE"
"results/summary.md","6211","CFC79B84B3A60E94BF8C8483F7EA298884701D6790E34D79192B92FCBEECBB4A"
"SNAPSHOT.md","2525","57A2E2E6D424798937B5E6D53B416129F827BC41C004ED1BEC9D58649EC12099"
